Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-202208-06106,2022-08-01,2022-08-03,Second Class,CUST-1213,Sara Malhotra,Corporate,West,Goa,PROD-0131,Boat Airdopes 500,Technology,Accessories,11889.94,1,0.15,3831.51
ORD-202411-06307,2024-11-09,2024-11-14,Standard Class,CUST-1471,Vikram Sinha,Consumer,North,Uttarakhand,PROD-0145,Filing Cabinet,Furniture,Storage,1668.2,1,0.3,-110.46
ORD-202409-00897,2024-09-16,2024-09-22,Standard Class,CUST-1091,Vikram Saxena,Consumer,North,Haryana,PROD-0137,Recliner Chair,Furniture,Chairs,22000.11,1,0.1,-1915.45
ORD-202306-01612,2023-06-14,2023-06-18,Standard Class,CUST-1108,Vikram Reddy,Home Office,South,Karnataka,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,13139.64,2,0.0,-770.77
ORD-202109-08049,2021-09-22,2021-09-26,Second Class,CUST-1370,Tushar Mehra,Consumer,North,Rajasthan,PROD-0160,Graph Paper Pad,Office Supplies,Paper,416.65,4,0.15,57.67
ORD-202408-06448,2024-08-27,2024-09-02,Standard Class,CUST-1137,Meera Khanna,Corporate,South,Karnataka,PROD-0102,Samsung Galaxy S24,Technology,Phones,37152.63,1,0.15,12684.07
ORD-202410-09578,2024-10-13,2024-10-15,First Class,CUST-1298,Sanjay Chatterjee,Consumer,East,Jharkhand,PROD-0164,Whiteboard Marker Set,Office Supplies,Writing,473.33,2,0.1,173.67
ORD-202311-03807,2023-11-24,2023-12-01,Standard Class,CUST-1312,Myra Kumar,Consumer,East,Assam,PROD-0153,Cushion Cover Set,Furniture,Furnishings,12158.38,1,0.1,1868.97
ORD-202106-08554,2021-06-25,2021-06-28,Standard Class,CUST-1345,Sanjay Bhatia,Consumer,East,Assam,PROD-0167,Calligraphy Set,Office Supplies,Writing,2224.26,1,0.15,191.13
ORD-202211-05604,2022-11-07,2022-11-14,Standard Class,CUST-1434,Tushar Menon,Consumer,West,Madhya Pradesh,PROD-0147,TV Entertainment Unit,Furniture,Storage,10110.25,1,0.1,378.87
ORD-202111-04702,2021-11-28,2021-12-01,First Class,CUST-1483,Krishna Gupta,Consumer,South,Kerala,PROD-0166,Gel Pen Pack 20,Office Supplies,Writing,2182.03,3,0.05,168.06
ORD-202408-03962,2024-08-21,2024-08-25,Standard Class,CUST-1494,Tarun Gupta,Consumer,East,Odisha,PROD-0124,AirPods Pro,Technology,Accessories,14947.05,3,0.0,4653.56
ORD-202303-05479,2023-03-01,2023-03-04,Second Class,CUST-1349,Tanvi Banerjee,Consumer,West,Maharashtra,PROD-0161,Envelope Pack 100,Office Supplies,Paper,4241.32,3,0.05,1186.0
ORD-202303-00891,2023-03-17,2023-03-23,Standard Class,CUST-1211,Varun Reddy,Corporate,East,West Bengal,PROD-0108,Realme GT 5,Technology,Phones,302169.81,4,0.0,76338.52
ORD-202310-07445,2023-10-24,2023-10-29,Second Class,CUST-1396,Ananya Gupta,Small Business,North,Rajasthan,PROD-0106,Vivo X100,Technology,Phones,226094.19,4,0.05,61498.75
ORD-202301-07591,2023-01-08,2023-01-15,Standard Class,CUST-1035,Sneha Sinha,Small Business,North,Uttarakhand,PROD-0111,HP Spectre x360,Technology,Laptops,355137.55,4,0.0,123908.51
ORD-202303-06949,2023-03-08,2023-03-08,Same Day,CUST-1174,Amit Bhatia,Consumer,West,Goa,PROD-0176,File Folder Pack,Office Supplies,Binders & Organizers,1771.89,2,0.2,187.66
ORD-202206-05153,2022-06-18,2022-06-19,First Class,CUST-1344,Akash Mukherjee,Consumer,North,Uttarakhand,PROD-0144,Bookshelf 5-Tier,Furniture,Storage,11058.22,2,0.15,593.21
ORD-202412-07012,2024-12-05,2024-12-08,Standard Class,CUST-1049,Isha Yadav,Corporate,West,Gujarat,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,13311.09,2,0.1,2566.54
ORD-202406-06878,2024-06-23,2024-06-28,Standard Class,CUST-1349,Tanvi Banerjee,Consumer,West,Maharashtra,PROD-0179,Cable Management Kit,Office Supplies,Binders & Organizers,8686.41,2,0.0,2869.62
ORD-202309-02800,2023-09-01,2023-09-02,First Class,CUST-1457,Rohan Gupta,Consumer,North,Uttar Pradesh,PROD-0171,Label Maker,Office Supplies,Office Equipment,2892.76,2,0.2,530.32
ORD-202105-00585,2021-05-18,2021-05-24,Standard Class,CUST-1439,Sai Bhatia,Corporate,South,Kerala,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,99015.8,2,0.0,29705.67
ORD-202307-03269,2023-07-16,2023-07-16,Same Day,CUST-1160,Rekha Joshi,Corporate,West,Maharashtra,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,6039.07,2,0.15,969.89
ORD-202207-03933,2022-07-03,2022-07-05,First Class,CUST-1048,Sneha Patel,Corporate,East,Assam,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,4649.73,2,0.25,585.94
ORD-202305-01261,2023-05-17,2023-05-17,Same Day,CUST-1453,Mohit Pandey,Consumer,South,Tamil Nadu,PROD-0124,AirPods Pro,Technology,Accessories,18779.74,5,0.0,3182.85
ORD-202311-06007,2023-11-13,2023-11-17,Standard Class,CUST-1289,Ananya Kapoor,Consumer,East,West Bengal,PROD-0123,Realme Pad 2,Technology,Tablets,54470.97,1,0.1,11481.26
ORD-202107-00311,2021-07-13,2021-07-19,Standard Class,CUST-1376,Deepak Joshi,Consumer,East,Bihar,PROD-0145,Filing Cabinet,Furniture,Storage,48578.68,2,0.0,8033.24
ORD-202207-07878,2022-07-09,2022-07-14,Standard Class,CUST-1134,Pooja Menon,Consumer,South,Telangana,PROD-0145,Filing Cabinet,Furniture,Storage,30940.37,3,0.05,-1669.56
ORD-202304-05187,2023-04-25,2023-05-02,Standard Class,CUST-1257,Mohit Joshi,Small Business,North,Haryana,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,91720.88,2,0.2,4565.46
ORD-202408-06278,2024-08-23,2024-08-28,Second Class,CUST-1465,Shruti Kumar,Small Business,North,Uttarakhand,PROD-0159,Legal Pad Pack,Office Supplies,Paper,528.88,1,0.1,175.35
ORD-202107-07167,2021-07-01,2021-07-04,Second Class,CUST-1359,Manish Das,Small Business,East,Odisha,PROD-0129,Anker PowerBank 20K,Technology,Accessories,12589.72,3,0.0,4073.66
ORD-202111-04669,2021-11-23,2021-11-27,Standard Class,CUST-1043,Rahul Mishra,Consumer,North,Delhi,PROD-0130,Apple Watch Ultra,Technology,Accessories,26824.87,5,0.0,4905.57
ORD-202211-04299,2022-11-03,2022-11-04,First Class,CUST-1355,Ritika Kapoor,Consumer,North,Uttarakhand,PROD-0127,Logitech MX Master,Technology,Accessories,13178.38,2,0.1,2376.57
ORD-202302-03784,2023-02-07,2023-02-12,Second Class,CUST-1043,Rahul Mishra,Consumer,North,Delhi,PROD-0134,Executive Leather Chair,Furniture,Chairs,95107.11,4,0.05,-2673.1
ORD-202107-01009,2021-07-06,2021-07-09,Standard Class,CUST-1187,Kunal Bhatia,Home Office,East,Assam,PROD-0138,Standing Desk,Furniture,Tables,39154.11,2,0.0,3073.14
ORD-202411-08398,2024-11-16,2024-11-21,Standard Class,CUST-1442,Vihaan Banerjee,Small Business,East,Bihar,PROD-0176,File Folder Pack,Office Supplies,Binders & Organizers,5977.59,2,0.15,1981.8
ORD-202311-02186,2023-11-07,2023-11-10,Standard Class,CUST-1391,Neha Singh,Small Business,West,Maharashtra,PROD-0108,Realme GT 5,Technology,Phones,42032.85,2,0.1,9476.09
ORD-202403-03624,2024-03-11,2024-03-14,First Class,CUST-1447,Pallavi Sharma,Small Business,North,Delhi,PROD-0125,Sony WH-1000XM5,Technology,Accessories,49943.1,4,0.1,6985.58
ORD-202309-08844,2023-09-14,2023-09-16,First Class,CUST-1375,Akash Pandey,Consumer,South,Telangana,PROD-0115,MSI Creator Z16,Technology,Laptops,186964.27,2,0.2,30421.28
ORD-202411-04979,2024-11-11,2024-11-12,First Class,CUST-1365,Pooja Chatterjee,Small Business,North,Rajasthan,PROD-0111,HP Spectre x360,Technology,Laptops,437524.2,4,0.05,133609.61
ORD-202403-09723,2024-03-10,2024-03-17,Standard Class,CUST-1361,Sai Mehra,Consumer,North,Delhi,PROD-0135,Mesh Back Chair,Furniture,Chairs,34277.63,3,0.0,5936.96
ORD-202306-08846,2023-06-18,2023-06-20,First Class,CUST-1107,Aditya Menon,Consumer,East,West Bengal,PROD-0126,JBL Flip 6,Technology,Accessories,7008.28,1,0.15,1124.46
ORD-202306-04835,2023-06-14,2023-06-20,Standard Class,CUST-1281,Varun Kumar,Home Office,West,Gujarat,PROD-0171,Label Maker,Office Supplies,Office Equipment,53083.75,5,0.15,6519.01
ORD-202401-06505,2024-01-16,2024-01-16,Same Day,CUST-1348,Nikhil Sharma,Consumer,North,Uttar Pradesh,PROD-0147,TV Entertainment Unit,Furniture,Storage,11137.92,1,0.0,-454.39
ORD-202304-04757,2023-04-14,2023-04-19,Standard Class,CUST-1030,Manish Saxena,Consumer,West,Goa,PROD-0143,Conference Table,Furniture,Tables,32757.96,3,0.1,1352.23
ORD-202203-05886,2022-03-01,2022-03-08,Standard Class,CUST-1226,Tushar Pandey,Consumer,West,Madhya Pradesh,PROD-0156,A4 Paper 500 Sheets,Office Supplies,Paper,2990.12,2,0.2,-175.0
ORD-202311-00091,2023-11-20,2023-11-23,Standard Class,CUST-1126,Shruti Tiwari,Consumer,South,Kerala,PROD-0155,Photo Frame Set,Furniture,Furnishings,4109.16,4,0.1,130.21
ORD-202202-06044,2022-02-08,2022-02-12,Standard Class,CUST-1401,Isha Agarwal,Consumer,East,Bihar,PROD-0106,Vivo X100,Technology,Phones,9650.69,1,0.0,3105.96
ORD-202403-06492,2024-03-02,2024-03-09,Standard Class,CUST-1388,Rajesh Sinha,Consumer,North,Uttar Pradesh,PROD-0154,Table Lamp Designer,Furniture,Furnishings,1955.61,1,0.2,-399.41
ORD-202409-07646,2024-09-16,2024-09-23,Standard Class,CUST-1324,Ayaan Kumar,Consumer,North,Delhi,PROD-0159,Legal Pad Pack,Office Supplies,Paper,751.58,2,0.25,-0.08
ORD-202107-09885,2021-07-18,2021-07-25,Standard Class,CUST-1168,Varun Patel,Consumer,West,Gujarat,PROD-0101,iPhone 15,Technology,Phones,50472.85,1,0.0,15392.33
ORD-202311-02118,2023-11-17,2023-11-22,Standard Class,CUST-1156,Riya Das,Consumer,East,Assam,PROD-0165,Pencil Box Premium,Office Supplies,Writing,3624.05,2,0.2,210.28
ORD-202409-02938,2024-09-17,2024-09-20,Standard Class,CUST-1060,Divya Mishra,Consumer,South,Telangana,PROD-0124,AirPods Pro,Technology,Accessories,3787.85,2,0.2,549.53
ORD-202411-06513,2024-11-20,2024-11-24,Second Class,CUST-1389,Vivaan Joshi,Home Office,North,Punjab,PROD-0101,iPhone 15,Technology,Phones,50506.32,2,0.15,15196.5
ORD-202311-00984,2023-11-26,2023-11-28,Second Class,CUST-1214,Varun Dubey,Consumer,East,West Bengal,PROD-0170,Laminator Machine,Office Supplies,Office Equipment,13803.44,1,0.25,-817.19
ORD-202309-07038,2023-09-04,2023-09-07,Second Class,CUST-1227,Sanjay Menon,Small Business,West,Goa,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,99931.8,1,0.0,24167.49
ORD-202311-08108,2023-11-03,2023-11-05,First Class,CUST-1473,Suresh Das,Consumer,South,Telangana,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,8661.61,3,0.15,1705.81
ORD-202111-02926,2021-11-24,2021-11-26,First Class,CUST-1422,Diya Reddy,Home Office,East,Jharkhand,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,658.38,1,0.15,199.93
ORD-202401-05447,2024-01-15,2024-01-17,First Class,CUST-1225,Aadhya Singh,Consumer,West,Gujarat,PROD-0120,Lenovo Tab P12,Technology,Tablets,39966.82,1,0.0,4405.14
ORD-202308-03215,2023-08-28,2023-09-03,Standard Class,CUST-1341,Vivaan Kumar,Consumer,North,Punjab,PROD-0121,OnePlus Pad,Technology,Tablets,53207.71,4,0.05,5894.55
ORD-202404-06522,2024-04-04,2024-04-09,Standard Class,CUST-1431,Aanya Tiwari,Consumer,South,Kerala,PROD-0107,Oppo Find X7,Technology,Phones,20471.23,1,0.0,2875.0
ORD-202203-05560,2022-03-24,2022-03-28,Second Class,CUST-1313,Kavita Chopra,Consumer,East,Bihar,PROD-0131,Boat Airdopes 500,Technology,Accessories,3763.77,1,0.1,1093.46
ORD-202211-07119,2022-11-22,2022-11-22,Same Day,CUST-1441,Vikram Chopra,Consumer,North,Uttar Pradesh,PROD-0128,Samsung T7 SSD,Technology,Accessories,7566.37,1,0.1,2132.0
ORD-202203-05419,2022-03-08,2022-03-12,Second Class,CUST-1414,Vihaan Khanna,Corporate,East,West Bengal,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,4042.97,2,0.15,899.45
ORD-202306-00628,2023-06-04,2023-06-07,Second Class,CUST-1243,Sai Yadav,Small Business,North,Uttar Pradesh,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,220360.58,2,0.0,39230.21
ORD-202407-08099,2024-07-20,2024-07-23,Standard Class,CUST-1172,Diya Verma,Consumer,East,Jharkhand,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,3805.72,1,0.15,702.56
ORD-202212-09027,2022-12-18,2022-12-24,Standard Class,CUST-1495,,Consumer,South,Kerala,PROD-0160,Graph Paper Pad,Office Supplies,Paper,2193.78,2,0.0,822.84
ORD-202412-04766,2024-12-17,2024-12-22,Standard Class,CUST-1213,Sara Malhotra,Corporate,West,Goa,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,2739.26,1,0.0,217.29
ORD-202208-01602,2022-08-27,2022-08-30,Standard Class,CUST-1058,Kavita Nair,Consumer,East,Jharkhand,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,44196.25,1,0.0,12449.06
ORD-202305-09644,2023-05-04,2023-05-09,Standard Class,CUST-1179,Komal Sharma,Small Business,South,Tamil Nadu,PROD-0108,Realme GT 5,Technology,Phones,52760.43,3,0.05,5937.98
ORD-202205-01270,2022-05-03,2022-05-05,Second Class,CUST-1470,Aditya Bhatia,Small Business,South,Kerala,PROD-0102,Samsung Galaxy S24,Technology,Phones,33413.83,1,0.05,10776.66
ORD-202305-00129,2023-05-06,2023-05-08,Second Class,CUST-1256,Vihaan Reddy,Corporate,East,Assam,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,39759.71,3,0.0,6597.91
ORD-202109-09656,2021-09-23,2021-09-26,First Class,CUST-1440,Kavita Kumar,Consumer,West,Maharashtra,PROD-0117,iPad Air,Technology,Tablets,29774.06,1,0.2,5253.01
ORD-202306-01712,2023-06-01,2023-06-06,Standard Class,CUST-1071,Shivam Sinha,Home Office,South,Tamil Nadu,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,14109.06,2,0.1,1516.45
ORD-202301-07951,2023-01-07,2023-01-07,Same Day,CUST-1070,Nikhil Tiwari,Small Business,North,Delhi,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,131901.17,3,0.05,35580.39
ORD-202303-04236,2023-03-04,2023-03-08,Standard Class,CUST-1410,Aadhya Kapoor,Consumer,West,Madhya Pradesh,PROD-0147,TV Entertainment Unit,Furniture,Storage,45365.29,5,0.2,-9538.98
ORD-202401-07718,2024-01-07,2024-01-10,Second Class,CUST-1168,Varun Patel,Consumer,West,Gujarat,PROD-0108,Realme GT 5,Technology,Phones,144414.01,2,0.05,31168.0
ORD-202412-02399,2024-12-13,2024-12-16,Second Class,CUST-1485,Rohan Joshi,Corporate,North,Rajasthan,PROD-0141,Coffee Table,Furniture,Tables,23168.75,1,0.15,-751.35
ORD-202308-08311,2023-08-28,2023-09-04,Standard Class,CUST-1383,Aditya Nair,Corporate,West,Maharashtra,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,1322.17,2,0.15,311.65
ORD-202207-06128,2022-07-08,2022-07-11,Standard Class,CUST-1389,Vivaan Joshi,Home Office,North,Punjab,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,93196.25,2,0.0,27964.57
ORD-202108-08471,2021-08-24,2021-08-24,Same Day,CUST-1325,Pooja Mishra,Small Business,North,Delhi,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,165098.17,2,0.0,44727.75
ORD-202210-01187,2022-10-18,2022-10-18,Same Day,CUST-1267,Kavita Malhotra,Corporate,South,Karnataka,PROD-0111,HP Spectre x360,Technology,Laptops,454597.0,4,0.05,63646.69
ORD-202402-06084,2024-02-13,2024-02-20,Standard Class,CUST-1386,Diya Kumar,Home Office,West,Gujarat,PROD-0109,MacBook Air M2,Technology,Laptops,253102.35,2,0.1,84984.51
ORD-202310-09843,2023-10-16,2023-10-18,First Class,CUST-1378,Ishaan Patel,Consumer,North,Uttarakhand,PROD-0102,Samsung Galaxy S24,Technology,Phones,52117.71,1,0.1,12808.27
ORD-202412-06759,2024-12-16,2024-12-17,First Class,CUST-1073,Isha Banerjee,Consumer,North,Haryana,PROD-0108,Realme GT 5,Technology,Phones,127198.68,5,0.05,26069.66
ORD-202301-01978,2023-01-03,2023-01-05,Second Class,CUST-1259,Sanjay Saxena,Corporate,West,Maharashtra,PROD-0124,AirPods Pro,Technology,Accessories,32101.78,3,0.0,9089.93
ORD-202112-09937,2021-12-05,2021-12-05,Same Day,CUST-1225,Aadhya Singh,Consumer,West,Gujarat,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,64773.86,2,0.0,17252.04
ORD-202212-04248,2022-12-05,2022-12-05,Same Day,CUST-1125,Tarun Mukherjee,Consumer,North,Rajasthan,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,6694.32,1,0.05,2313.3
ORD-202209-07757,2022-09-27,2022-10-02,Standard Class,CUST-1216,Rohan Patel,Consumer,East,West Bengal,PROD-0101,iPhone 15,Technology,Phones,18311.71,1,0.05,2974.34
ORD-202108-00916,2021-08-23,2021-08-26,Standard Class,CUST-1232,Aarav Mukherjee,Corporate,West,Madhya Pradesh,PROD-0147,TV Entertainment Unit,Furniture,Storage,6778.59,1,0.1,457.87
ORD-202409-01306,2024-09-23,2024-09-25,First Class,CUST-1270,Neha Malhotra,Consumer,East,Assam,PROD-0123,Realme Pad 2,Technology,Tablets,138691.73,3,0.05,47007.89
ORD-202303-05517,2023-03-03,2023-03-08,Second Class,CUST-1358,Rajesh Mukherjee,Corporate,North,Punjab,PROD-0167,Calligraphy Set,Office Supplies,Writing,5529.9,5,0.25,371.93
ORD-202108-03050,2021-08-13,2021-08-16,Second Class,CUST-1496,Ayaan Reddy,Consumer,South,Tamil Nadu,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,2869.76,4,0.3,663.27
ORD-202106-09571,2021-06-15,2021-06-21,Standard Class,CUST-1025,Rajesh Iyer,Consumer,North,Haryana,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,1956.37,1,0.1,748.72
ORD-202305-01274,2023-05-25,2023-05-31,Standard Class,CUST-1120,Vivaan Singh,Corporate,East,Bihar,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,7163.78,2,0.1,1922.78
ORD-202106-08146,2021-06-17,2021-06-20,Standard Class,CUST-1165,Rekha Malhotra,Consumer,South,Telangana,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,1202.39,2,0.3,-57.95
ORD-202310-02797,2023-10-19,2023-10-26,Standard Class,CUST-1153,Priya Bhatia,Consumer,South,Kerala,PROD-0130,Apple Watch Ultra,Technology,Accessories,8509.32,1,0.0,1483.91
ORD-202202-01399,2022-02-12,2022-02-18,Standard Class,CUST-1251,Deepak Kapoor,Consumer,West,Goa,PROD-0165,Pencil Box Premium,Office Supplies,Writing,8734.92,5,0.1,2235.34
ORD-202110-03359,2021-10-18,2021-10-22,Second Class,CUST-1455,Vikram Nair,Consumer,West,Gujarat,PROD-0155,Photo Frame Set,Furniture,Furnishings,13339.44,1,0.0,-213.44
ORD-202111-00184,2021-11-11,2021-11-14,Standard Class,CUST-1123,Manish Yadav,Consumer,North,Uttar Pradesh,PROD-0110,Dell XPS 15,Technology,Laptops,39618.61,1,0.0,7659.33
ORD-202106-05112,2021-06-13,2021-06-19,Standard Class,CUST-1299,Kunal Iyer,Corporate,West,Goa,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,3286.78,1,0.3,158.42
ORD-202408-09829,2024-08-21,2024-08-25,Second Class,CUST-1032,Shivam Verma,Consumer,North,Haryana,PROD-0156,A4 Paper 500 Sheets,Office Supplies,Paper,6836.41,4,0.0,1208.35
ORD-202108-06193,2021-08-08,2021-08-12,Standard Class,CUST-1287,Aanya Malhotra,Consumer,North,Uttar Pradesh,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,1536.16,1,0.2,177.39
ORD-202409-05377,2024-09-11,2024-09-14,First Class,CUST-1443,Suresh Gupta,Consumer,East,Bihar,PROD-0141,Coffee Table,Furniture,Tables,19924.62,1,0.1,2539.73
ORD-202108-06241,2021-08-22,2021-08-24,First Class,CUST-1001,Mohit Singh,Consumer,North,Uttarakhand,PROD-0104,Google Pixel 8,Technology,Phones,63340.7,1,0.05,14499.08
ORD-202309-07068,2023-09-19,2023-09-24,Standard Class,CUST-1430,Sanjay Yadav,Consumer,East,Jharkhand,PROD-0124,AirPods Pro,Technology,Accessories,3201.9,1,0.05,833.43
ORD-202111-04568,2021-11-08,2021-11-15,Standard Class,CUST-1001,Mohit Singh,Consumer,North,Uttarakhand,PROD-0110,Dell XPS 15,Technology,Laptops,83602.75,1,0.0,13401.53
ORD-202409-08129,2024-09-22,2024-09-27,Second Class,CUST-1450,Aadhya Menon,Consumer,North,Delhi,PROD-0107,Oppo Find X7,Technology,Phones,66936.21,1,0.0,20635.63
ORD-202410-02657,2024-10-22,2024-10-27,Second Class,CUST-1087,Priya Banerjee,Corporate,South,Kerala,PROD-0126,JBL Flip 6,Technology,Accessories,6358.09,1,0.0,982.21
ORD-202408-09789,2024-08-12,2024-08-15,Standard Class,CUST-1240,Akash Mehra,Consumer,East,Jharkhand,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,74743.24,1,0.05,23089.77
ORD-202106-09836,2021-06-04,2021-06-04,Same Day,CUST-1455,Vikram Nair,Consumer,West,Gujarat,PROD-0104,Google Pixel 8,Technology,Phones,92965.71,2,0.1,22631.71
ORD-202106-01962,2021-06-22,2021-06-25,Second Class,CUST-1015,Isha Chatterjee,Consumer,South,Karnataka,PROD-0110,Dell XPS 15,Technology,Laptops,233961.93,4,0.0,35977.86
ORD-202301-04892,2023-01-25,2023-02-01,Standard Class,CUST-1156,Riya Das,Consumer,East,Assam,PROD-0125,Sony WH-1000XM5,Technology,Accessories,7153.53,1,0.0,1962.58
ORD-202112-09059,2021-12-13,2021-12-18,Standard Class,CUST-1377,Varun Das,Home Office,North,Delhi,PROD-0149,Shoe Rack,Furniture,Storage,21326.7,1,0.0,4137.71
ORD-202212-07812,2022-12-18,2022-12-24,Standard Class,CUST-1392,Rahul Patel,Consumer,West,Goa,PROD-0121,OnePlus Pad,Technology,Tablets,72034.64,2,0.0,15679.95
ORD-202312-07923,2023-12-18,2023-12-18,Same Day,CUST-1081,Kavita Gupta,Home Office,South,Karnataka,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,1104.11,1,0.15,263.01
ORD-202405-01252,2024-05-16,2024-05-19,Second Class,CUST-1004,Manish Verma,Corporate,North,Delhi,PROD-0107,Oppo Find X7,Technology,Phones,224770.88,3,0.05,58352.55
ORD-202402-03177,2024-02-09,2024-02-14,Second Class,CUST-1456,Gaurav Jain,Consumer,North,Rajasthan,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,79601.11,1,0.0,10923.53
ORD-202111-08386,2021-11-14,2021-11-21,Standard Class,CUST-1379,Sai Iyer,Home Office,West,Madhya Pradesh,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,8185.69,2,0.1,1590.46
ORD-202210-08602,2022-10-05,2022-10-08,Standard Class,CUST-1431,Aanya Tiwari,Consumer,South,Kerala,PROD-0138,Standing Desk,Furniture,Tables,35982.46,3,0.0,5673.17
ORD-202107-07423,2021-07-13,2021-07-18,Standard Class,CUST-1175,Shivam Mehra,Corporate,West,Goa,PROD-0146,Wardrobe 3-Door,Furniture,Storage,2954.02,1,0.15,522.95
ORD-202205-06614,2022-05-23,2022-05-30,Standard Class,CUST-1123,Manish Yadav,Consumer,North,Uttar Pradesh,PROD-0132,Ergonomic Office Chair,Furniture,Chairs,26059.6,1,0.05,-2065.05
ORD-202201-03290,2022-01-06,2022-01-12,Standard Class,CUST-1087,Priya Banerjee,Corporate,South,Kerala,PROD-0156,A4 Paper 500 Sheets,Office Supplies,Paper,1322.67,3,0.05,451.57
ORD-202404-06523,2024-04-10,2024-04-13,Standard Class,CUST-1017,Sai Sinha,Consumer,South,Karnataka,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,3059.3,1,0.15,887.47
ORD-202405-08772,2024-05-10,2024-05-14,Standard Class,CUST-1138,Neha Pandey,Corporate,East,West Bengal,PROD-0109,MacBook Air M2,Technology,Laptops,311359.12,5,0.05,45335.07
ORD-202203-07696,2022-03-25,2022-04-01,Standard Class,CUST-1265,Komal Mishra,Home Office,West,Gujarat,PROD-0126,JBL Flip 6,Technology,Accessories,6800.52,1,0.0,1900.03
